Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","5000","World","5510","Production","116","Potatoes","1983","1983","tonnes","264471009","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1984","1984","tonnes","290945972","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1985","1985","tonnes","281603760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1986","1986","tonnes","286610518","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1987","1987","tonnes","279415351","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1988","1988","tonnes","268603004","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1989","1989","tonnes","276583863","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1990","1990","tonnes","266825273","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1991","1991","tonnes","256994385","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1992","1992","tonnes","278980651","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1993","1993","tonnes","304619922","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1994","1994","tonnes","270203771","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1995","1995","tonnes","285333037","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1996","1996","tonnes","310493657","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1997","1997","tonnes","301079129","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1998","1998","tonnes","297834904","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1999","1999","tonnes","296073847","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2000","2000","tonnes","322770282","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2001","2001","tonnes","305485723","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2002","2002","tonnes","309791003","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2003","2003","tonnes","307576298","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2004","2004","tonnes","328145988","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2005","2005","tonnes","317665012","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2006","2006","tonnes","307572808","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2007","2007","tonnes","313198522","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2008","2008","tonnes","327219594","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2009","2009","tonnes","330780260","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2010","2010","tonnes","328664524","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2011","2011","tonnes","367985146","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2012","2012","tonnes","361050846","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2013","2013","tonnes","365206549","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2014","2014","tonnes","370014583","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2015","2015","tonnes","366137852","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2016","2016","tonnes","354189041","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2017","2017","tonnes","370104795","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2018","2018","tonnes","365316462","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","2019","2019","tonnes","370436581","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","211","Pulses nes","1961","1961","tonnes","3199120","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","211","Pulses nes","1962","1962","tonnes","3208096","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","211","Pulses nes","1963","1963","tonnes","3189089","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","211","Pulses nes","1964","1964","tonnes","3218009","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","211","Pulses nes","1965","1965","tonnes","3215736","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","211","Pulses nes","1966","1966","tonnes","2865602","A","Aggregate, may include official, semi-official, estimated or calculated data"
